candidate_id,axis_id,alpha_hash,symbol,timeframe,intended_side_mode,status,reject_reason,blocker_reason,gross_bps,cost_bps,net_bps,trade_count,long_trade_count,short_trade_count,a1_pass,a2_pass,clip_method,clip_threshold,trigger_type,band_k
c0e304a6f8a635d8205e58ef1a0b64e799da502938cd8d82cc2dc5f8fb63fdf4,H,7d40edba4f47040dbffdafa5812af8290fc4f3383eaee40cb5dc4fdfaf0c84d9,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,26861720.0,sign_flip,
3cbca09b6964531120fe94ffca782ae00f7ce395162191e81077328906e4b338,H,7d40edba4f47040dbffdafa5812af8290fc4f3383eaee40cb5dc4fdfaf0c84d9,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,26861720.0,sign_flip,
7f00dc43b76741f661fa4596d50b5e629bfb995d345dfdc83a1ffd3a1104fe3d,H,bce65ad9794973f3d0e484ce72625f544a027f5e0f440daaa202d14a8ef9ad36,ETHUSDT,15m,LONG,REJECTED,non_positive_net,,12.145515530282767,14.5,-2.3544844697172334,1636,1636,0,True,False,p99_abs,0.005656876135617495,sign_flip,
ffdc2c8905f7c2855cda66900aa0bffea6cb6d68327f1a6721215dc229ab51f2,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1620.2197265625,sign_flip,
50b54e7be44397cf5ba5b456ab4961059215a92e9daf60c3820c3cde6d140c38,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1620.2197265625,sign_flip,
ce397bec12da3042bbd8c511832b3bf50b593aae66efd90cb1ac93aec58a10ff,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,99.75347137451172,sign_flip,
1257a4a264ee769fc292d951de9c67e73a3d4f0051f85c328d714b341269b69d,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,99.75347137451172,sign_flip,
de94ac80555bea6581b80b4af91663685a742f97f579d3e686b9eb1022e3f10f,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,6.921001434326172,sign_flip,
93ed2cec12afb3831b7d68c676cdcc5527b66e1d4b8bc20fd6d0955a0983ced5,H,9356042ea4e4e9dfa9590947138c0267885353ae250a54a301d86f7bebb6a42b,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,6.921001434326172,sign_flip,
035163c6264f9fa2dc6a10bbad58d2427b6d56471ab2671ad5838f5e12315238,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,109678.203125,sign_flip,
d76a60781c067890f52baf81de1e397794e9d2215bd773cca53c2760caf16df1,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,109678.203125,sign_flip,
25d617a0ab4dbe169d2e6909e637c1b3596373baaa1680ebb04a50fc2c3b1394,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,4117.35693359375,sign_flip,
eafbb8d52f4c25390b3b047faa46e5df64503346a9cf8e17ce45e22774cb0ba2,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,4117.35693359375,sign_flip,
5d981b835ac006fc9b6838a3eb01be2e200028862ec3b719284c677552377a5b,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,217.7678680419922,sign_flip,
4b78119a1fdfdb54e836a37c2ddf825600f2db1b001a9e2d07ea359c24ad60b0,H,704a73e56038fe075135935cb89ea09f235412d80c1085b6ec8e1f0ff826204a,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,217.7678680419922,sign_flip,
468528989e1675f257bc6104193e208971be3ff35c461529a8e989d29ec99a53,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,101363.140625,sign_flip,
55b0395cd7c7f757e94f0e389703a5c9dd9c8498b4eef11c55ab8a48c217f021,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,101363.140625,sign_flip,
b50103afa638538e6cc3d73e7b5e3b8a3f9d42b96b9df3e38ead554cd53da7e3,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2297090.75,sign_flip,
af23d4a5bf9387a72bb80b45c61668be37e48233cb2b77907c989dd6e679e4ce,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,2297090.75,sign_flip,
823c38fea7e073eadc3125c32c38a0011bef09d67bbcca910b62bef7e531920b,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,9532900.0,sign_flip,
2150d0efd2665a6603f4e1562d12b979b9888516927c646a5e6513a2800ab879,H,5a50b4f77a3e2ab176c25224a13bea38a12c4a6c98f7e03698ebc4e593c3e34f,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,9532900.0,sign_flip,
1723811193dd8d946505085d99a7d900d6f3794f445ffe9f58e4d0505cff66c5,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
ea3391e40e154831995aeb6811d40c5d70b598080f13159a8a5795b60dc70185,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
5fa29143501878fa0ae959474e617f09462097d1a46d5b395c6feeb7486fca13,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
f054dafb6ce9a91ca3ff62e84e53610e6cd3de6a873c2e6dc23679e670cb7c79,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
63b2dc825cb1accc1f57b4038877862769cb6440fa12a3b43cd6707bb146e0dd,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
07aeee959762c1ecf5c8782aeb3ba9e8528cc1760ee075d4210ed3910b5f6d72,H,265050601e19fc18897452a3ffc2ebb3c01fb3cebc6d5e4703e6337be9930b73,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,1.0,sign_flip,
47f0cb09a74b112327473f70eb3ca8e5d8c1f6e68a374ebc28714d06a850cc1d,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,8889.458984375,sign_flip,
547241846452bc839f860e23161904609fa7d4318680526013a673fd58aa123b,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,BTCUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,8889.458984375,sign_flip,
a25b0023d5a7851068326a5b50c5df262ebedf1057ae1c1f5b6f5e787dd1a7db,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,94983.109375,sign_flip,
3c8fa60027a522e3d0594c6aae5208b93759d28ecc163e7ffafadefd695b08f9,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,ETHUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,94983.109375,sign_flip,
d5da2faf8f5f64e74e554f6e3e81ea42ee4359db074111d184b29f6f4753b062,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,696633.0625,sign_flip,
039964f1a67a3664db8ceb18c5c6af8a4453b0fd269c2641272f45ebe43a89d6,H,b19ed49499018bb51fc40bcc7d02091f3772671e29f388389a25639c69ea0301,SOLUSDT,15m,SHORT,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,696633.0625,sign_flip,
bd4f59ebccbbc507940c2cded2fbdb294efb1ba1c1a081301da56e4c35865cfa,H,1544d021165bd32d988744ab7e2660e2cb23df9e722c464851b651286a302ee0,BTCUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,0.7199999690055847,sign_flip,
316c1446fb14b4334d3db8a3f2bc888f77cb2ffbeaeecc95a27f0a7e0ecf2d75,H,1544d021165bd32d988744ab7e2660e2cb23df9e722c464851b651286a302ee0,ETHUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,0.7199999690055847,sign_flip,
34966bfc777c0ddbc3fd4e649550ad7418c58b51ffa5a075fbadbe894f551d06,H,1544d021165bd32d988744ab7e2660e2cb23df9e722c464851b651286a302ee0,SOLUSDT,15m,LONG,REJECTED,no_trades_generated,,0.0,0.0,0.0,0,0,0,False,False,p99_abs,0.7199999690055847,sign_flip,
